Pincode, Contact No, Mobile, Helpline, Fax, Email, Website, Nodal Officer , Contact Nodal Officer, Mobile Nodal Officer, Email Nodal Officer,label
767033,06655 220318,9438337291,0788 2219888, 0565 2443310,bloodbanktitlagarh@gmail.com,http://redcrosskarnataka.org/,Dr Krishna Chandra Pal,	,9438337291,drkcp66@gmail.com,1
756001,06782 241496,9437435843,0788 2219888,06782 262011,bloodbank.baleshwar@yahoo.in,http://redcrosskarnataka.org/,Dr. Basanta Kumar Upadhyaya,	,9437435843,basantakumarupadhyaya@gmail.com,1
756056,"06782 256375, 06782 256376","09437049391, 09437075868",0788 2219888, 0565 2443310,"jyothihospital1999@rediffmail.com, frthomaspaul@rediffmail.com",http://www.jyothihospital.org.in/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
756040,06782-233237,9437435843,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Purusottam Pradhan,	,9437404780,sdhnilagiri.est@gmail.com,1
768028,06646 234104,"09815157018, 09501620619",0788 2219888, 0565 2443310,bbbaragarh@gmail.com,http://redcrosskarnataka.org/,Dr. Dibya Kishore Pati,06646 234104,9437053043,bbbaragarh@gmail.com,1
768040,06646 230203,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Gopal Agrawal,06646 230204,9822324340,nandkishor@arpanbloodbank.org,1
768036,06638 223490,9437344762,0788 2219888, 0565 2443310,jadumanisahu799@yahoo.com,http://redcrosskarnataka.org/,Dr.Jadumani Sahu,	,9437344762,nandkishor@arpanbloodbank.org,1
756100,06784 251817,9437278278,0788 2219888,06784 251855,bbbhadrak@gmail.com,http://redcrosskarnataka.org/,Dr. Bimala Mishra,	,9437293899,bbbhadrak@gmail.com,1
762014,06841 222202,"09437495995, 0943749595",0788 2219888, 0565 2443310,orcbbboudh@gmail.com,http://redcrosskarnataka.org/,Dr. Malaya Kumar Sahu,	,8895915615,smartmalay@gmail.com,1
753007,0671 2302258,8763054547,0788 2219888,0671 2306612,crccbb.ctc@gmail.com,http://redcrosskarnataka.org/,Dr. Bhabani Prasad Sarangi,	,9822324340,crcbb.ctc@gmail.com,1
753007,0671-2424202,"09815157018, 09501620619",0788 2219888, 0565 2443310,hod.transmed.scb@gmail.com,http://scbmch.nic.in/,Dr. Pankaj Parida ,	,9861392202,hod.transmed.scb@gmail.com,1
768108,06641 226182,"08895039405, 0943749595",0788 2219888, 0565 2443310,bbdeogarh@gmail.com,http://redcrosskarnataka.org/,Dr. Debadutta Monanty,	,9437523046,bbdeogarh@gmail.com,1
759001,06762 221388,9439123301,0788 2219888, 0565 2443310,rbbdhenkanal@gmail.com,http://redcrosskarnataka.org/,Dr. Mina Kumari Diwari ,	,9439123301,nandkishor@arpanbloodbank.org,1
761200,"06815 222467, 06815 222787","09815157018, 09501620619",0788 2219888, 0565 2443310,bbgajapati@gmail.com,http://redcrosskarnataka.org/,Dr. M. Ramalashmi,6815222467,9822324340,nandkishor@arpanbloodbank.org,1
760004,0680 2292534,9861193566,0788 2219888,"0680 2292534, 0680 2292809",bbmkcgmch@gmail.com,http://www.mkcgmch.org/,Dr. Pravati Das,	,9861193566,bbmkcgmch@gmail.com,1
761126,06821 240133,9437424234,0788 2219888, 0565 2443310,rcbbbhanjanagar@gmail.com,http://redcrosskarnataka.org/,Dr. B. Surya Rao,	,9437424234,bsuryarao2010@gmail.com,1
754103,06724 221808,9438411897,0788 2219888,06724 221850,bbojsp@gmail.com,http://redcrosskarnataka.org/,Dr. Dhananjaya Behera,	,9438411897,bbojsp@gmail.com,1
755001,06728 225177,9437238102,0788 2219888, 0565 2443310,rcbb.jajpur01@gmail.com,http://redcrosskarnataka.org/,Dr. Bidyadhar Patra,	,9437238102,drbidyadharpatra98@gmail.com,1
755019,06726  224957,"09815157018, 09501620619",0788 2219888, 0565 2443310,bbjajpurroad@gmail.com,http://redcrosskarnataka.org/,Dr.Birendra  K Dash,	,9822324340,9938596469,1
768201,06645 272180,"09438792936, 09439986899",0788 2219888, 0565 2443310,bbjharsuguda@gmail.com,http://redcrosskarnataka.org/,Dr. Dolamani Patel,6644272180,9438792936,drdolamanipatel@gmail.com,1
768218,06645 258411,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
768216,06760 269382,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
766001,06670 234952,"943,837,892,109,668,000,000",0788 2219888, 0565 2443310,bbbhawanipatna@gmail.com,http://redcrosskarnataka.org/,Dr. Sidheswar Marndi,	,9438378921,sideshwarmarandi@gmail.com,1
766015,6672242077,9437328408,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Radha Kanta Gantayal,	,9437328408,radhakanta.gantayal@gmail.com,1
766001,06670 226701,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
762103,6846243195,"09815157018, 09501620619",0788 2219888, 0565 2443310,orcbloodbank.sdhballiguda@gmail.com,http://redcrosskarnataka.org/,Dr. Sitabhanu Rath,	,9437504448,sitabhanu@gmail.com,1
762001,06842 253006,"09437646332, 09777332833",0788 2219888, 0565 2443310,orcbloodbank.phulbani@gmail.com,http://redcrosskarnataka.org/,Dr.Karunakar Pradhan,	,"09437646332, 09777332833",orcbloodbank.phulbani@gmail.com,1
754211,06727 233334,9439739510,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,9439739510,9822324340,nandkishor@arpanbloodbank.org,1
758015,06731 221467,"09815157018, 09501620619",0788 2219888, 0565 2443310,bbanandapur@gmail.com,http://redcrosskarnataka.org/,Dr. Udaya Bhaskar Panda,	,9437652509,drubpanda@gmail.com,1
758041,06767 240898,9776983507,0788 2219888, 0565 2443310,orcbbchampua@gmail.com,http://redcrosskarnataka.org/,Dr Sudhir Raanjan Sahoo,	,9776983507,sahoosudhirranjan@gmail.com,1
758034,06767 272010,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
758001,06766 254380,943998775,0788 2219888, 0565 2443310,orcbloodbankkjr@gmail.com,http://redcrosskarnataka.org/,Dr.Bipin Bihari Patna,	,943998775,orcbloodbankkjr@gmail.com,1
758034,06767 272231,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
751001,0674 2394985,9238342693,0788 2219888, 0565 2443310,bbbbsrchb@gmail.com,http://redcrosskarnataka.org/,Dr Debasish Mishra,	,9238342693,bbbbsrchb@gmail.com,1
751002,0674 2591206,9861107152,0788 2219888, 0565 2443310,redcrossbloodbank.bmc2011@gmail.com,http://redcrosskarnataka.org/,Dr. Joydip Kumar Ghosh,	,9861107152,drjoydip.ghosh@rediffmail.com,1
751023,"0674 2300570,  Extn.322",9437010331,0788 2219888,0674 2300711,na,http://redcrosskarnataka.org/,Dr. Amiya Charan Jenamani,	,9437010331,nandkishor@arpanbloodbank.org,1
751015,"0674 7150454, 06746661016","09815157018, 09501620619",0788 2219888,0674-6660408,drsatish_m@apollohospitals.com,http://redcrosskarnataka.org/,Dr. Satish Ch. Mishra,	,8093060231,drsatish_m@apollohospitals.com,1
751025,"06743094253, 0674 2371217","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbankhitech@gmail.com,http://redcrosskarnataka.org/,Dr. Sunil Agarwal,	,993746127,sunil1554@gmail.com,1
751003,"06746098855, 0674 2386281","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbanksumhospital768@gmail.com,http://redcrosskarnataka.org/,Dr. Ripunjay Mohanty,	,8338897482,bloodbanksumhospital768@gmail.com,1
751023,"0674-2300570 (Ext-322), 0674 2725472","09815157018, 09501620619",0788 2219888,0674 2300711,bloodbank@kalingahospital.com,http://www.kalingahospital.com/,Dr. Hrudananda Samant,	,9437010331,drhnsamanta@rediffmail.com,1
751030,0674 6666600,"09815157018, 09501620619",0788 2219888, 0565 2443310,amri.bhu@amrihospitala.in,http://redcrosskarnataka.org/,Dr. Bharat Kumar Patnaik,0674 6666600,9437203434,drbharat.bhu@amrihospitals.in,1
752055,06755 223978,9437286660,0788 2219888,06755 221419,rcbbkhurda@gmail.com,http://redcrosskarnataka.org/,Dr Dwarikanath Satapathy,	,9437483650,drsatapathy@yahoo.com,1
764020,06852 254515,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
764001,06854 233600,9778545750,0788 2219888, 0565 2443310,bloodbankjeypore@gmail.com,http://redcrosskarnataka.org/,Dr. Surya Sekhar Mishra,	,9778545750,nandkishor@arpanbloodbank.org,1
764020,06852 252101,9938413345,0788 2219888, 0565 2443310,bloodbankkoraput@gmail.com,http://redcrosskarnataka.org/,Dr. D. Brahmanandam,	,9437235425,bloodbankkoraput@gmail.com,1
764081,06868 272213,"09438551844, 09438637409",0788 2219888, 0565 2443310,hospital@ashakiran.in,http://www.ashakiran.in/,Dr. Vinod Oommen,	,9438551844,vindow7@yahoo.co.in,1
763002,"06853 220234, 06583 220572","09815157018, 09501620619",0788 2219888, 0565 2443310,halhospitalbloodbank@yahoo.com,http://redcrosskarnataka.org/,Dr. Prasanta Kumar Behera,06583 220572,8895453300,drprasanta_kb@rediffmail.com,1
764048,06861 231200,9439523056,0788 2219888, 0565 2443310,bbmalkangiri@gmail.com,http://redcrosskarnataka.org/,Dr.Santosh Senapati ,	,9439523056,bbmalkangiri@gmail.com,1
757001,06792 254641,9937745972,0788 2219888, 0565 2443310,bbbaripada@gmail.com,http://redcrosskarnataka.org/,Dr Prasant kumar Das,	,9937745972,drprasantadas@gmail.com,1
757037,06796 221832,9437570485,0788 2219888, 0565 2443310,bbkaranjia@gmail.com,http://redcrosskarnataka.org/,Dr. Manjurani Singh,	,9437570485,bbkaranjia@gmail.com,1
757043,06794 22298,9438083560,0788 2219888, 0565 2443310,bloodbankrairangpur@gmail.com,http://redcrosskarnataka.org/,Dr. Ramakanta Munda,	,9438083560,ramakanta.munda1964@gmail.com,1
757041,06795 232288,9438463520,0788 2219888,9438463520,bbudala23@gmail.com,http://redcrosskarnataka.org/,Ashok Kumar Acharya,9438463520,9438463520,bbudala23@gmail.com,1
764059,6858222360,9437269986,0788 2219888, 0565 2443310,orcbb.nabarangpur@gmail.com,http://redcrosskarnataka.org/,Dr B.K. Rath,	,9437079525,nandkishor@arpanbloodbank.org,1
764059,06858 222566,9437095066,0788 2219888, 0565 2443310,christianhospital1952@gmail.com,http://redcrosskarnataka.org/,Dr Santosh Kumar Nag,	,9437095066,drsknag@gmail.com,1
752069,06753 252410,9437189479,0788 2219888,"06753 252189, 06753 253392",nayagarehbloodbank@gmail.com,http://redcrosskarnataka.org/,Dr Pitabash Tripathy,	,9437189479,pitabashtripathy55@gmail.com,1
766107,0251 2442283,"09668429249, 09668648114",0788 2219888, 0565 2443310,ehkhariar@rediffmail.com,http://redcrosskarnataka.org/,Dr Ajit Singh,	,9668429249,nandkishor@arpanbloodbank.org,1
766105,0251 2442283,9437292867,0788 2219888, 0565 2443310,bbnuapada@gmail.com,http://redcrosskarnataka.org/,Dr. Lalit Mohan Bishi,	,9439989989,drlalimohanbishi@gmail.com,1
752001,06752 224097,9861067545,0788 2219888, 0565 2443310,puribloodbank@yahoo.com,http://redcrosskarnataka.org/,Dr. Rajyashree Pattnaik,	,9861067545,puribloodbank@yahoo.com,1
765019,06863 247505,9439758855,0788 2219888, 0565 2443310,chb.orissa@gmail.com,http://redcrosskarnataka.org/,Dr. Hemaprabha Mohanty,	,9439758855,chb.orissa@gmail.com,1
765001,0251 2442283,8596985766,0788 2219888, 0565 2443310,gunupurbloodbank@gmail.com,http://redcrosskarnataka.org/,Dr.Laxman Kumar Patra,	,8596985766,ipeddina@gmail.com,1
765001,06856 236465,9437234642,0788 2219888, 0565 2443310,bbrayagada@gmail.com,http://redcrosskarnataka.org/,Dr V. Lokanath Raju,	,9437234642,bbrayagada@gmail.com,1
768029,0663 2545606,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
768222,06642 220509,9668062862,0788 2219888, 0565 2443310,redcrossbloodbankkcd@gmail.com,http://redcrosskarnataka.org/,Dr.ManojKumar Patel,	,9668062862,redcrossbloodbankkcd@gmail.com,1
768002,0663 2400180,9437352858,0788 2219888, 0565 2443310,orcbbsambalpur@gmail.com,http://redcrosskarnataka.org/,Dr Susanta Kumar Nayak,	,9437085706,nandkishor@arpanbloodbank.org,1
768106,6644253085,"09815157018, 09501620619",0788 2219888, 0565 2443310,orcbbrairakhol@gmail.com,http://redcrosskarnataka.org/,Dr Chandra Kumar Modi,	,9861309309,drckmodi@yahoo.com,1
768017,0663 2431420,9439536922,0788 2219888,0663 2430435,vssmchburla@gmail.com,http://redcrosskarnataka.org/,Dr. Susanta Kar,	,9439536922,dr.susantakar72@gmail.com,1
767017,06654 220150,9437715956,0788 2219888,06654 220209,bbo.sonepur@gmail.com,http://redcrosskarnataka.org/,Dr. Lalit Kumar Pradhan,	,9437715956,bbo.sonepur@gmail.com,1
769004,0661 2401770,9437117223,0788 2219888, 0565 2443310,bbrourkela@gmail.com,http://redcrosskarnataka.org/,Dr. Pandit Sahu,	,9437117223,drpandit63@gmail.com,1
769005,6612439919,8895501126,0788 2219888, 0565 2443310,bbighrourkela@gmail.com,http://redcrosskarnataka.org/,Dr. Maysa Soren,	,8895501126,maysa.soren@sailrsp.co.in,1
769004,0661 2401799,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. M. Soren,0661 2401799,9822324340,nandkishor@arpanbloodbank.org,1
769042,"0661 2473931, 0661 2473927","09815157018, 09501620619",0788 2219888, 0565 2443310,cwsrkle@yahoo.in,http://redcrosskarnataka.org/,Dr. Mrs. Suchitra Sahoo,	,8763778075,cwshrkle@yahoo.in,1
769004,"6612400751, 0661 2400524",9090952348,0788 2219888, 0565 2443310,vbctmchrourkela@yahoo.com,http://redcrosskarnataka.org/,Dr. Santosh Kumar Agarwala,	,9090952348,drskabbo@yahoo.in ,1
770038,06626 244500,9437117223,0788 2219888, 0565 2443310,rcbbbonai@gmail.com,http://redcrosskarnataka.org/,Dr. Amit Kumar Mohapatra,	,9437341987,drmohapatra77@gmail.com,1
770001,06622 273225,9437250012,0788 2219888, 0565 2443310,bbsundargarh@gmail.com,http://redcrosskarnataka.org/,Dr Sarat Chandra Naik,	,9437250012,nandkishor@arpanbloodbank.org,1
609602,"04368 222450, 227752",9360082577,0788 2219888, 0565 2443310,bloodbankkkl@yahoo.co.in,http://redcrosskarnataka.org/,Dr.S.Madhan Babu,	,9443428929,smadhanbabu@yahoo.com,1
605102,"0413 2644476, 0413 2260601",9443602759,0788 2219888, 0565 2443310,bloodbank06@svmcpondy.com,http://redcrosskarnataka.org/,Dr. S.P. Arun kumar,	,8903453195,arunmsrmc@gmail.com,1
605011,0413 2212874 ;2211686,"09815157018, 09501620619",0788 2219888, 0565 2443310,pphabloodbank@gmail.com,http://redcrosskarnataka.org/,Dr.A.S Kiran KUMAR,	,9443203118,nandkishor@arpanbloodbank.org,1
605 014,"0413 2656271, 0413 2656272, 0413 2656700","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbank@pimsmmm.net,http://www.pimsmmm.com,Dr. Anita Ramdas,0413 2656271,9894835263,bloodbank@pimsmmm.net,1
605107,"0413 2643000, 0413 2643014, 0413 6533912","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbank@smvmch.ac.in,http://www.smvmch.ac.in,Dr. Ramya,0413 2643000,"0413- 2643000, Extn:1003",smvmchpathology@gmail.com,1
609609,"04368 263255, 04368 263277,  04368 263 255","09443203118, 09677594873",0788 2219888, 0565 2443310,bloodbank@vmmckkl.com,http://www.vmmckkl.com,Dr. M. BALAJI RAO,04368 263255,9443486020,nandkishor@arpanbloodbank.org,1
673310,0490 2337140,"09815157018, 09501620619",0788 2219888, 0565 2443310,ictc.ghm@gmail.com,http://redcrosskarnataka.org/,Dr. Biju PP,0490 2337140,9495184418,drbijupp@gmail.com,1
607402,0413 2615449,"09815157018, 09501620619",0788 2219888, 0565 2443310,donateblood@mgmcri.ac.in,http://www.mgmcri.ac.in,Dr G. Koteeswaran,0413 2615449,9367614221,gkeswar@yahoo.com,1
607402,"0413 2611072, 0413 2477316, 0413 2615625 ","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbank.avmc@gmail.com,http://www.avmcpondy.com,Dr. Jawahar.R,0413 2611072,8124040444,jawahar84@gmail.com,1
605001,0413 2225366,9872803453,0788 2219888, 0565 2443310,vadhika94420@gmail.com,http://redcrosskarnataka.org/,Dr. V. Radhika,0413 2225366,9442086336,vadhika94420@gmail.com,1
605006,"0413 2297186, 0413 2297187","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbank.jipmer@gmail.com,http://www.jipmer.edu.in,Dr. Debdatta Basu,0413 2297186,9843158620,bloodbank.jipmer@gmail.com,1
605001,0413 225571,9489500837,0788 2219888, 0565 2443310,clunybloodbank@gmail.com,http://redcrosskarnataka.org/,Dr.G. Subbiah,0413 2225571,9585862346,clunybloodbank@gmail.com,1
605502,"0413 2299218, 2299219","09815157018, 09501620619",0788 2219888, 0565 2443310,rddocp@yahoo.com,http://www.slims.ac.in,Dr Roseline Deepa Dumont,0413 2299218,7708255948,deepadumont@gmail.com,1
605009,0413 2275512 ,"944,307,543,509,443,000,000",0788 2219888, 0565 2443310,igmcribloodbankpdy@gmail.com,http://www.Igmcri.com,Dr. N.Mani,0413 2275512,9443075435,drmani_n@yahoo.co.in,1
605010,"0413 2297899, 0413 2297824","09815157018, 09501620619",0788 2219888, 0565 2443310,lab.speciality@gmail.com,http://www.eastcoasthospital.com,Dr.S.C.Rajan,0413 2297800,9486535200,docrajan@gmail.com,1
605009,0413 222 9355,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://www.healthpuducherry.com,Dr. P. Lalitha,0413 2229355,9822324340,nandkishor@arpanbloodbank.org,1
605110,"0413 2295551,9003136689","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbank68@gmail.com,http://redcrosskarnataka.org/,Dr.K Lavanya,0413 2295551,9884305115,"laviaravind@gmail.com, bloodbank68@gmail.com",1
533464,8842324933,8842324933,0788 2219888, 0565 2443310,yoah.eb.bb@gmail.com,http://redcrosskarnataka.org/,Dr. C.H. RamaKrishna Rao,0413 2324933,9866448704,ramakrishnaraochelikani@outlook.com,1
143102,01858 221105,"09815157018, 09501620619",0788 2219888, 0565 2443310,chajnala@yahoo.com,http://redcrosskarnataka.org/,Dr. Sarabdeepak Singh Riar,1850220053,9814000765,sdriar@gmail.com,1
143501,0183 2870245 ,"09815157018, 09501620619",0788 2219888,"0183-2870205, 2870344, 2870203 ",sgrdbloodbank@gmail.com,http://www.sgrdimsr.in/,Dr. Harjot Kaur 			,	,09781516166	,harjotbhandari@gmail.com,1
143001,"0183 2563103,0183 2566402","09988448829 , 09501020817 ",0183 256310, 0565 2443310,greenavenuebb@gmail.com	,http://redcrosskarnataka.org/,Dr. Manjit Kaur,0183 2563103,09417171324	,greenavenuebb@gmail.com	,1
143001,"01835131105, 01835131111",9888881873,0788 2219888, 0565 2443310,"emchelpline@gmail.com, robintuli@yahoo.com",http://redcrosskarnataka.org/,Dr. Robin Tuli,0183 2500322,9780503005,robintuli@yahoo.com,1
143001,"01832566738, 08283844000","09888910127, 09815014601",0788 2219888,"0183  2223188, 0183 2560538","arpanajain25@gmail.com, anil_anand52@rediffmail.com",http://redcrosskarnataka.org/,Dr.Arpana Jain,	,09888910127  	,arpana.jain25@gmail.com,1
143001,0183 2426918,"09815157018, 09501620619",0788 2219888,0183 2426506,modelbloodbankasr@gmail.com,http://www.gmc.edu.in,Dr. Neeraj Sharma,	,9888234123,sharmaneerajasr@gmail.com,1
143001,0183 2225353,"09815157018, 09501620619",0788 2219888, 0565 2443310,adlakhahospital@yahoo.com,http://redcrosskarnataka.org/,Dr. Gopal Kumar Patidar,	,08427835577	,drgpatidar@gmail.com,1
143001," 0183 30121222, 01836662222",9780020944,"01833012222, Extn: 4100",0183 3012200,bbank.fehasr@fortishealthcare.com,http://www.fortishealthcare.com,Dr. Anil Puri 	 ,	,9780020944,anil.puri@fortishealthcare.com,1
143001,0183 2553668,8872004286,0788 2219888,0183 2553667,sgrd2009@yahoo.in,http://www.sgrdimsr.in/,Dr. Menka Doomra,	,9464986355,sgrd2009@yahoo.in	,1
143116,0251 2442283,9779922477,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
143001,0183 2534906,"09815157018, 09501620619","0183 2534906, 0183 255-9502", 0565 2443310,bloodbankamritsar@gmail.com,http://www.jbmmcivilhospitalamritsar.com/,Dr. Arun Kumar Sharma	 ,1832534906,98761465338,arunsharma6796@yahoo.com,1
143201,"01853-273130 (Ext-236), 01853-273161,62  (Ext-239)",8568060853,01853 273162, 0565 2443310,"jr.verma54@gmail.com, dr.rk_gupta@yahoo.com",http://redcrosskarnataka.org/,Dr. Rakesh Gupta 		,	,08568060853	,dr.rk_gupta@yahoo.com	,1
148101,01679 33042,9501024094,0167 923 3042, 0565 2443310,ictcbnl@gmail.com,http://redcrosskarnataka.org/,Dr. Harjinder Kaur 		,01679 33042,09501024094		,ictcbnl@gmail.com,1
151004,0164 2291174,9815498000,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Major D.B Santra 		,0164 2291174  ,9822324340,nandkishor@arpanbloodbank.org,1
151001,1642240208,9417026767,0164 2222711, 0565 2443310,bloodbankc.h.bti@gmail.com,http://redcrosskarnataka.org/,Dr. Inderdeep Singh SRA,0164 2222711,9872069757,bloodbankc.h.bli@gmail.com,1
151001,0164 6601400,9814909191,0164 6601000,1646601555,dr.i.b.aggarwal@maxhealthcare.com,https://www.maxhealthcare.in/hospital-network/max-super-speciality-hospital-bathinda,Dr. I. B Aggarwal		,9814909191,09814909191	,dr.i.b.aggarwal@maxhealthcare.com,1
